Drive_bh:7811 income:1092.86 outcome:234.81 profit:858.06
Drive_bh:7812 income:1412.68 outcome:356.18 profit:1056.51
Drive_bh:7813 income:1300.58 outcome:313.55 profit:987.04
Drive_bh:7814 income:1200.74 outcome:284.99 profit:915.75
Drive_bh:7815 income:1088.36 outcome:193.04 profit:895.32
Drive_bh:7816 income:1340.92 outcome:259.71 profit:1081.21
Drive_bh:7817 income:953.21 outcome:216.80 profit:736.41
Drive_bh:7818 income:1223.65 outcome:271.07 profit:952.58
Drive_bh:7819 income:1159.43 outcome:255.88 profit:903.55
Drive_bh:7820 income:991.07 outcome:190.93 profit:800.14
Drive_bh:7821 income:677.12 outcome:126.21 profit:550.91
Drive_bh:7822 income:1175.50 outcome:274.88 profit:900.62
Drive_bh:7823 income:947.71 outcome:225.81 profit:721.90
Drive_bh:7824 income:0.00 outcome:4.97 profit:-4.97
Drive_bh:7825 income:1034.09 outcome:211.23 profit:822.86
Drive_bh:7826 income:865.95 outcome:196.68 profit:669.27
Drive_bh:7827 income:719.65 outcome:177.59 profit:542.06
Drive_bh:7828 income:1249.73 outcome:338.53 profit:911.19
Drive_bh:7829 income:1022.28 outcome:191.05 profit:831.23
Drive_bh:7830 income:1113.09 outcome:252.27 profit:860.82
Drive_bh:7831 income:1038.17 outcome:239.04 profit:799.13
Drive_bh:7832 income:979.14 outcome:201.31 profit:777.83
Drive_bh:7833 income:760.87 outcome:205.82 profit:555.06
Drive_bh:7834 income:816.54 outcome:157.28 profit:659.26
Drive_bh:7835 income:302.74 outcome:68.90 profit:233.84
Drive_bh:7836 income:1351.25 outcome:310.20 profit:1041.05
Drive_bh:7837 income:1273.68 outcome:313.88 profit:959.80
Drive_bh:7838 income:1124.99 outcome:231.47 profit:893.52
Drive_bh:7839 income:274.03 outcome:248.15 profit:25.88
Drive_bh:7840 income:938.58 outcome:225.08 profit:713.50
Drive_bh:7841 income:1462.29 outcome:321.78 profit:1140.51
Drive_bh:7842 income:1169.81 outcome:306.62 profit:863.19
Drive_bh:7843 income:754.08 outcome:188.42 profit:565.66
Drive_bh:7844 income:785.50 outcome:152.09 profit:633.40
Drive_bh:7845 income:968.17 outcome:251.49 profit:716.69
Drive_bh:7846 income:1199.39 outcome:269.44 profit:929.96
Drive_bh:7847 income:893.13 outcome:214.61 profit:678.51
Drive_bh:7848 income:971.06 outcome:202.49 profit:768.58
Drive_bh:7849 income:829.55 outcome:243.42 profit:586.13
Drive_bh:7850 income:1195.34 outcome:284.09 profit:911.26
Drive_bh:7851 income:290.78 outcome:88.34 profit:202.44
Drive_bh:7852 income:952.34 outcome:226.20 profit:726.14
Drive_bh:7853 income:632.62 outcome:161.95 profit:470.67
Drive_bh:7854 income:1304.87 outcome:268.77 profit:1036.09
Drive_bh:7855 income:1004.96 outcome:202.88 profit:802.08
Drive_bh:7856 income:1145.81 outcome:264.07 profit:881.73
Drive_bh:7857 income:997.11 outcome:181.78 profit:815.32
Drive_bh:7858 income:1137.85 outcome:279.63 profit:858.22
Drive_bh:7859 income:762.03 outcome:215.33 profit:546.70
Drive_bh:7860 income:867.09 outcome:176.31 profit:690.78
Drive_bh:7861 income:914.06 outcome:186.33 profit:727.73
Drive_bh:7862 income:960.16 outcome:218.69 profit:741.47
Drive_bh:7863 income:1100.57 outcome:250.52 profit:850.05
Drive_bh:7864 income:883.79 outcome:167.83 profit:715.96
Drive_bh:7865 income:1109.35 outcome:258.15 profit:851.20
Drive_bh:7866 income:1098.05 outcome:235.61 profit:862.43
Drive_bh:7867 income:1252.50 outcome:262.87 profit:989.63
Drive_bh:7868 income:813.06 outcome:213.22 profit:599.84
Drive_bh:7869 income:1014.64 outcome:223.44 profit:791.19
Drive_bh:7870 income:1222.03 outcome:294.09 profit:927.95
Drive_bh:7871 income:42.99 outcome:59.48 profit:-16.49
Drive_bh:7872 income:977.73 outcome:229.16 profit:748.56
Drive_bh:7873 income:876.81 outcome:197.23 profit:679.59
Drive_bh:7874 income:1168.86 outcome:255.43 profit:913.43
Drive_bh:7875 income:979.59 outcome:225.92 profit:753.67
Drive_bh:7876 income:1350.22 outcome:318.40 profit:1031.82
Drive_bh:7877 income:726.78 outcome:193.55 profit:533.23
Drive_bh:7878 income:896.22 outcome:183.44 profit:712.78
Drive_bh:7879 income:746.94 outcome:266.90 profit:480.04
Drive_bh:7880 income:1067.48 outcome:278.01 profit:789.47
Drive_bh:7881 income:920.05 outcome:214.11 profit:705.94
Drive_bh:7882 income:884.25 outcome:183.03 profit:701.22
Drive_bh:7883 income:0.00 outcome:0.18 profit:-0.18
Drive_bh:7884 income:1073.78 outcome:225.94 profit:847.84
Drive_bh:7885 income:281.71 outcome:111.67 profit:170.03
Drive_bh:7886 income:994.13 outcome:232.39 profit:761.74
Drive_bh:7887 income:944.07 outcome:235.03 profit:709.04
Drive_bh:7888 income:1077.31 outcome:198.24 profit:879.07
Drive_bh:7889 income:1011.33 outcome:206.16 profit:805.16
Drive_bh:7890 income:349.86 outcome:83.23 profit:266.63
Drive_bh:7891 income:819.61 outcome:306.82 profit:512.79
Drive_bh:7892 income:940.15 outcome:213.55 profit:726.60
Drive_bh:7893 income:597.27 outcome:169.40 profit:427.86
Drive_bh:7894 income:1249.72 outcome:287.40 profit:962.31
Drive_bh:7895 income:1131.52 outcome:257.21 profit:874.31
Drive_bh:7896 income:1215.54 outcome:259.82 profit:955.72
Drive_bh:7897 income:1119.34 outcome:226.84 profit:892.50
Drive_bh:7898 income:800.12 outcome:228.71 profit:571.41
Drive_bh:7899 income:1059.72 outcome:231.62 profit:828.10
Drive_bh:7900 income:1158.16 outcome:258.85 profit:899.31
Drive_bh:7901 income:587.26 outcome:132.68 profit:454.58
Drive_bh:7902 income:1019.35 outcome:265.74 profit:753.62
Drive_bh:7903 income:1113.51 outcome:264.92 profit:848.58
Drive_bh:7904 income:1353.29 outcome:310.26 profit:1043.04
Drive_bh:7905 income:1459.85 outcome:271.93 profit:1187.92
Drive_bh:7906 income:1205.39 outcome:254.12 profit:951.27
Drive_bh:7907 income:1533.60 outcome:362.94 profit:1170.66
Drive_bh:7908 income:1098.41 outcome:279.45 profit:818.96
Drive_bh:7909 income:698.85 outcome:200.94 profit:497.91
Drive_bh:7910 income:1300.57 outcome:266.86 profit:1033.71
Drive_bh:7911 income:887.47 outcome:217.39 profit:670.08
Drive_bh:7912 income:830.46 outcome:199.55 profit:630.92
Drive_bh:7913 income:1312.73 outcome:292.57 profit:1020.17
Drive_bh:7914 income:867.65 outcome:207.81 profit:659.84
Drive_bh:7915 income:1055.66 outcome:251.61 profit:804.05
Drive_bh:7916 income:825.25 outcome:230.34 profit:594.91
Drive_bh:7917 income:1208.24 outcome:340.72 profit:867.52
Drive_bh:7918 income:1220.87 outcome:318.70 profit:902.17
Drive_bh:7919 income:897.72 outcome:202.09 profit:695.63
Drive_bh:7920 income:917.42 outcome:197.55 profit:719.87
Drive_bh:7921 income:1203.62 outcome:261.34 profit:942.28
Drive_bh:7922 income:1151.88 outcome:296.29 profit:855.59
Drive_bh:7923 income:951.43 outcome:172.09 profit:779.34
Drive_bh:7924 income:1206.15 outcome:310.73 profit:895.42
Drive_bh:7925 income:645.50 outcome:177.04 profit:468.46
Drive_bh:7926 income:810.90 outcome:230.80 profit:580.11
Drive_bh:7927 income:750.22 outcome:180.10 profit:570.11
Drive_bh:7928 income:870.09 outcome:217.38 profit:652.70
Drive_bh:7929 income:1239.21 outcome:297.09 profit:942.12
Drive_bh:7930 income:1240.82 outcome:241.81 profit:999.01
Drive_bh:7931 income:1091.22 outcome:295.38 profit:795.83
Drive_bh:7932 income:1002.59 outcome:291.63 profit:710.96
Drive_bh:7933 income:1061.63 outcome:301.54 profit:760.09
Drive_bh:7934 income:986.16 outcome:233.59 profit:752.58
Drive_bh:7935 income:859.74 outcome:317.11 profit:542.63
Drive_bh:7936 income:595.03 outcome:127.18 profit:467.84
Drive_bh:7937 income:866.88 outcome:208.06 profit:658.83
Drive_bh:7938 income:1024.24 outcome:219.66 profit:804.58
Drive_bh:7939 income:1280.15 outcome:267.52 profit:1012.62
Drive_bh:7940 income:1212.16 outcome:330.14 profit:882.02
Drive_bh:7941 income:1266.48 outcome:269.51 profit:996.97
Drive_bh:7942 income:966.26 outcome:227.38 profit:738.88
Drive_bh:7943 income:1088.95 outcome:218.05 profit:870.90
Drive_bh:7944 income:904.71 outcome:233.43 profit:671.28
Drive_bh:7945 income:1435.93 outcome:310.35 profit:1125.59
Drive_bh:7946 income:917.96 outcome:218.16 profit:699.81
Drive_bh:7947 income:763.39 outcome:209.90 profit:553.49
Drive_bh:7948 income:302.37 outcome:115.31 profit:187.06
Drive_bh:7949 income:1399.69 outcome:309.86 profit:1089.83
Drive_bh:7950 income:991.01 outcome:229.27 profit:761.74
Drive_bh:7951 income:1490.61 outcome:318.02 profit:1172.59
Drive_bh:7952 income:556.28 outcome:162.27 profit:394.01
Drive_bh:7953 income:1548.63 outcome:335.15 profit:1213.49
Drive_bh:7954 income:421.53 outcome:161.99 profit:259.54
Drive_bh:7955 income:1525.12 outcome:388.46 profit:1136.66
Drive_bh:7956 income:1473.83 outcome:296.05 profit:1177.78
Drive_bh:7957 income:601.57 outcome:163.82 profit:437.74
Drive_bh:7958 income:1006.85 outcome:257.96 profit:748.89
Drive_bh:7959 income:1073.90 outcome:242.81 profit:831.08
Drive_bh:7960 income:981.96 outcome:252.19 profit:729.77
Drive_bh:7961 income:910.90 outcome:252.01 profit:658.89
Drive_bh:7962 income:952.69 outcome:223.85 profit:728.85
Drive_bh:7963 income:1329.10 outcome:311.02 profit:1018.07
Drive_bh:7964 income:813.16 outcome:170.99 profit:642.18
Drive_bh:7965 income:1013.23 outcome:248.31 profit:764.92
Drive_bh:7966 income:1130.62 outcome:286.96 profit:843.67
Drive_bh:7967 income:962.08 outcome:230.90 profit:731.17
Drive_bh:7968 income:812.33 outcome:207.66 profit:604.67
Drive_bh:7969 income:1203.21 outcome:272.94 profit:930.28
Drive_bh:7970 income:1557.79 outcome:357.11 profit:1200.67
Drive_bh:7971 income:1143.35 outcome:254.34 profit:889.02
Drive_bh:7972 income:889.02 outcome:227.86 profit:661.16
Drive_bh:7973 income:516.33 outcome:206.70 profit:309.63
Drive_bh:7974 income:836.80 outcome:200.16 profit:636.64
Drive_bh:7975 income:1160.20 outcome:273.81 profit:886.39
Drive_bh:7976 income:1022.37 outcome:241.85 profit:780.52
Drive_bh:7977 income:835.24 outcome:257.57 profit:577.67
Drive_bh:7978 income:1234.50 outcome:312.20 profit:922.31
Drive_bh:7979 income:767.70 outcome:221.35 profit:546.34
Drive_bh:7980 income:875.22 outcome:169.10 profit:706.12
Drive_bh:7981 income:927.15 outcome:228.56 profit:698.58
Drive_bh:7982 income:1031.37 outcome:280.91 profit:750.45
Drive_bh:7983 income:1335.94 outcome:289.16 profit:1046.78
Drive_bh:7984 income:950.32 outcome:315.37 profit:634.95
Drive_bh:7985 income:563.49 outcome:154.94 profit:408.55
Drive_bh:7986 income:1099.37 outcome:318.97 profit:780.40
Drive_bh:7987 income:1099.28 outcome:255.78 profit:843.50
Drive_bh:7988 income:564.33 outcome:161.58 profit:402.75
Drive_bh:7989 income:578.28 outcome:117.14 profit:461.14
Drive_bh:7990 income:932.50 outcome:189.95 profit:742.56
Drive_bh:7991 income:370.21 outcome:133.40 profit:236.81
Drive_bh:7992 income:833.40 outcome:247.70 profit:585.70
Drive_bh:7993 income:741.32 outcome:161.95 profit:579.37
Drive_bh:7994 income:374.94 outcome:115.83 profit:259.11
Drive_bh:7995 income:1148.64 outcome:293.61 profit:855.03
Drive_bh:7996 income:1007.50 outcome:239.27 profit:768.23
Drive_bh:7997 income:1640.81 outcome:466.77 profit:1174.04
Drive_bh:7998 income:1289.72 outcome:378.98 profit:910.74
Drive_bh:7999 income:1095.55 outcome:355.83 profit:739.72
Drive_bh:8000 income:827.98 outcome:248.56 profit:579.42
Drive_bh:8001 income:1044.28 outcome:215.09 profit:829.19
Drive_bh:8002 income:591.73 outcome:121.43 profit:470.30
Drive_bh:8003 income:1619.89 outcome:432.21 profit:1187.68
Drive_bh:8004 income:384.46 outcome:159.43 profit:225.02
Drive_bh:8005 income:923.46 outcome:212.82 profit:710.63
Drive_bh:8006 income:274.30 outcome:135.87 profit:138.44
Drive_bh:8007 income:982.09 outcome:257.83 profit:724.26
Drive_bh:8008 income:1188.60 outcome:287.71 profit:900.89
Drive_bh:8009 income:999.20 outcome:257.10 profit:742.10
Drive_bh:8010 income:1223.84 outcome:293.50 profit:930.34
Drive_bh:8011 income:1338.40 outcome:321.27 profit:1017.13
Drive_bh:8012 income:973.55 outcome:275.11 profit:698.44
Drive_bh:8013 income:803.77 outcome:180.52 profit:623.25
Drive_bh:8014 income:1084.26 outcome:236.34 profit:847.92
Drive_bh:8015 income:1143.12 outcome:301.92 profit:841.20
Drive_bh:8016 income:689.38 outcome:160.68 profit:528.70
Drive_bh:8017 income:528.94 outcome:105.33 profit:423.60
Drive_bh:8018 income:1112.26 outcome:263.34 profit:848.92
Drive_bh:8019 income:1191.14 outcome:283.27 profit:907.87
Drive_bh:8020 income:954.53 outcome:203.39 profit:751.14
Drive_bh:8021 income:425.57 outcome:102.91 profit:322.66
Drive_bh:8022 income:1111.61 outcome:259.24 profit:852.37
Drive_bh:8023 income:1548.47 outcome:402.49 profit:1145.98
Drive_bh:8024 income:1799.76 outcome:419.49 profit:1380.28
Drive_bh:8025 income:530.77 outcome:176.22 profit:354.54
Drive_bh:8026 income:1272.78 outcome:409.47 profit:863.31
Drive_bh:8027 income:1006.90 outcome:241.97 profit:764.93
Drive_bh:8028 income:1557.63 outcome:359.31 profit:1198.31
Drive_bh:8029 income:1357.56 outcome:290.01 profit:1067.54
Drive_bh:8030 income:110.69 outcome:56.53 profit:54.16
Drive_bh:8031 income:925.98 outcome:189.29 profit:736.69
Drive_bh:8032 income:1551.62 outcome:458.95 profit:1092.68
Drive_bh:8033 income:1503.98 outcome:395.96 profit:1108.01
Drive_bh:8034 income:1099.16 outcome:243.48 profit:855.68
Drive_bh:8035 income:1033.49 outcome:360.19 profit:673.30
Drive_bh:8036 income:1215.47 outcome:305.46 profit:910.01
Drive_bh:8037 income:490.03 outcome:127.65 profit:362.38
Drive_bh:8038 income:1400.31 outcome:332.75 profit:1067.56
Drive_bh:8039 income:556.88 outcome:148.60 profit:408.28
Drive_bh:8040 income:887.00 outcome:169.69 profit:717.32
Drive_bh:8041 income:1067.42 outcome:218.62 profit:848.80
Drive_bh:8042 income:840.80 outcome:192.93 profit:647.88
Drive_bh:8043 income:1398.40 outcome:381.79 profit:1016.61
Drive_bh:8044 income:1036.38 outcome:265.56 profit:770.82
Drive_bh:8045 income:706.82 outcome:136.55 profit:570.28
Drive_bh:8046 income:1172.71 outcome:251.33 profit:921.38
Drive_bh:8047 income:1254.09 outcome:347.33 profit:906.76
Drive_bh:8048 income:669.94 outcome:152.39 profit:517.55
Drive_bh:8049 income:856.58 outcome:146.03 profit:710.55
Drive_bh:8050 income:999.96 outcome:204.07 profit:795.89
Drive_bh:8051 income:1118.09 outcome:297.15 profit:820.94
Drive_bh:8052 income:1162.01 outcome:314.44 profit:847.57
Drive_bh:8053 income:137.43 outcome:30.32 profit:107.11
Drive_bh:8054 income:859.73 outcome:194.28 profit:665.45
Drive_bh:8055 income:522.27 outcome:99.99 profit:422.28
Drive_bh:8056 income:945.19 outcome:265.05 profit:680.14
Drive_bh:8057 income:47.05 outcome:5.84 profit:41.22
Drive_bh:8058 income:999.22 outcome:236.22 profit:763.01
Drive_bh:8059 income:742.30 outcome:225.55 profit:516.74
Drive_bh:8060 income:648.56 outcome:159.28 profit:489.29
Drive_bh:8061 income:753.11 outcome:261.24 profit:491.87
Drive_bh:8062 income:1412.01 outcome:287.86 profit:1124.15
Drive_bh:8063 income:984.64 outcome:203.45 profit:781.19
Drive_bh:8064 income:1419.23 outcome:359.03 profit:1060.20
Drive_bh:8065 income:934.18 outcome:333.46 profit:600.72
Drive_bh:8066 income:856.35 outcome:256.05 profit:600.30
Drive_bh:8067 income:868.42 outcome:243.67 profit:624.75
Drive_bh:8068 income:751.17 outcome:221.62 profit:529.55
Drive_bh:8069 income:739.21 outcome:190.13 profit:549.08
Drive_bh:8070 income:1168.05 outcome:357.98 profit:810.07
Drive_bh:8071 income:725.74 outcome:179.26 profit:546.48
Drive_bh:8072 income:1314.30 outcome:289.28 profit:1025.02
Drive_bh:8073 income:787.38 outcome:210.06 profit:577.32
Drive_bh:8074 income:1092.00 outcome:270.62 profit:821.38
Drive_bh:8075 income:983.61 outcome:239.44 profit:744.17
Drive_bh:8076 income:2577.88 outcome:662.37 profit:1915.51
Drive_bh:8077 income:1509.98 outcome:411.80 profit:1098.18
Drive_bh:8078 income:713.53 outcome:202.26 profit:511.27
Drive_bh:8079 income:646.19 outcome:225.99 profit:420.21
Drive_bh:8080 income:998.84 outcome:196.72 profit:802.11
Drive_bh:8081 income:1283.90 outcome:329.06 profit:954.84
Drive_bh:8082 income:583.56 outcome:195.44 profit:388.12
Drive_bh:8083 income:775.05 outcome:165.23 profit:609.82
Drive_bh:8084 income:1192.20 outcome:276.83 profit:915.37
Drive_bh:8085 income:742.23 outcome:195.84 profit:546.39
Drive_bh:8086 income:693.30 outcome:202.56 profit:490.74
Drive_bh:8087 income:519.20 outcome:138.67 profit:380.53
Drive_bh:8088 income:667.90 outcome:123.00 profit:544.90
Drive_bh:8089 income:713.82 outcome:185.47 profit:528.35
Drive_bh:8090 income:1014.35 outcome:219.62 profit:794.73
Drive_bh:8091 income:985.42 outcome:270.71 profit:714.71
Drive_bh:8092 income:1407.52 outcome:286.82 profit:1120.70
Drive_bh:8093 income:835.71 outcome:162.65 profit:673.06
Drive_bh:8094 income:1227.53 outcome:244.06 profit:983.48
Drive_bh:8095 income:832.85 outcome:184.06 profit:648.80
Drive_bh:8096 income:1083.27 outcome:233.48 profit:849.80
Drive_bh:8097 income:714.37 outcome:152.87 profit:561.50
Drive_bh:8098 income:821.44 outcome:164.25 profit:657.18
Drive_bh:8099 income:1086.76 outcome:257.21 profit:829.55
Drive_bh:8100 income:1086.76 outcome:229.78 profit:856.97
Drive_bh:8101 income:626.49 outcome:191.94 profit:434.55
Drive_bh:8102 income:667.30 outcome:124.13 profit:543.17
Drive_bh:8103 income:542.19 outcome:265.55 profit:276.64
Drive_bh:8104 income:623.03 outcome:149.21 profit:473.82
Drive_bh:8105 income:513.71 outcome:140.44 profit:373.27
Drive_bh:8106 income:1078.33 outcome:245.66 profit:832.67
Drive_bh:8107 income:795.84 outcome:212.35 profit:583.48
Drive_bh:8108 income:628.92 outcome:147.83 profit:481.09
Drive_bh:8109 income:0.00 outcome:0.00 profit:0.00
Drive_bh:8110 income:657.33 outcome:166.65 profit:490.69
Drive_bh:8111 income:1503.33 outcome:334.75 profit:1168.58
Drive_bh:8112 income:644.31 outcome:194.24 profit:450.07
Drive_bh:8113 income:1410.82 outcome:372.02 profit:1038.80
Drive_bh:8114 income:969.31 outcome:239.78 profit:729.53
Drive_bh:8115 income:594.06 outcome:118.57 profit:475.49
Drive_bh:8116 income:516.25 outcome:134.50 profit:381.75
Drive_bh:8117 income:401.01 outcome:174.40 profit:226.61
Drive_bh:8118 income:929.39 outcome:200.91 profit:728.48
Drive_bh:8119 income:837.78 outcome:195.98 profit:641.80
Drive_bh:8120 income:1081.29 outcome:249.09 profit:832.20
Drive_bh:8121 income:418.34 outcome:91.61 profit:326.73
Drive_bh:8122 income:862.04 outcome:239.43 profit:622.60
Drive_bh:8123 income:834.44 outcome:166.35 profit:668.09
Drive_bh:8124 income:428.65 outcome:113.28 profit:315.37
Drive_bh:8125 income:578.72 outcome:149.10 profit:429.62
Drive_bh:8126 income:862.11 outcome:207.90 profit:654.21
Drive_bh:8127 income:831.72 outcome:183.41 profit:648.31
Drive_bh:8128 income:857.10 outcome:182.85 profit:674.25
Drive_bh:8129 income:923.17 outcome:217.12 profit:706.06
Drive_bh:8130 income:1269.85 outcome:345.39 profit:924.46
Drive_bh:8131 income:587.17 outcome:202.14 profit:385.03
Drive_bh:8132 income:1054.30 outcome:274.72 profit:779.58
Drive_bh:8133 income:902.75 outcome:199.88 profit:702.87
Drive_bh:8134 income:704.97 outcome:148.72 profit:556.25
Drive_bh:8135 income:676.57 outcome:150.04 profit:526.52
Drive_bh:8136 income:892.86 outcome:188.27 profit:704.59
Drive_bh:8137 income:924.32 outcome:238.85 profit:685.47
Drive_bh:8138 income:956.88 outcome:238.64 profit:718.24
Drive_bh:8139 income:952.30 outcome:262.93 profit:689.37
Drive_bh:8140 income:711.22 outcome:137.60 profit:573.62
Drive_bh:8141 income:1021.17 outcome:272.50 profit:748.66
Drive_bh:8142 income:990.04 outcome:250.11 profit:739.92
Drive_bh:8143 income:1017.08 outcome:257.74 profit:759.34
Drive_bh:8144 income:1164.65 outcome:307.43 profit:857.22
Drive_bh:8145 income:1015.94 outcome:308.02 profit:707.92
Drive_bh:8146 income:858.81 outcome:178.64 profit:680.17
Drive_bh:8147 income:896.61 outcome:199.45 profit:697.16
Drive_bh:8148 income:1461.97 outcome:392.72 profit:1069.25
Drive_bh:8149 income:1627.50 outcome:353.93 profit:1273.58
Drive_bh:8150 income:1058.87 outcome:244.29 profit:814.58
Drive_bh:8151 income:756.55 outcome:226.70 profit:529.85
Drive_bh:8152 income:1076.89 outcome:289.28 profit:787.61
Drive_bh:8153 income:1173.64 outcome:245.89 profit:927.75
Drive_bh:8154 income:256.79 outcome:84.28 profit:172.51
Drive_bh:8155 income:1078.98 outcome:228.51 profit:850.47
Drive_bh:8156 income:515.61 outcome:165.83 profit:349.79
Drive_bh:8157 income:671.13 outcome:193.73 profit:477.40
Drive_bh:8158 income:1088.08 outcome:248.94 profit:839.14
Drive_bh:8159 income:915.49 outcome:215.97 profit:699.52
Drive_bh:8160 income:1187.43 outcome:237.92 profit:949.51
Drive_bh:8161 income:989.07 outcome:219.74 profit:769.32
Drive_bh:8162 income:1066.98 outcome:232.88 profit:834.10
Drive_bh:8163 income:1261.72 outcome:362.79 profit:898.93
Drive_bh:8164 income:892.44 outcome:184.28 profit:708.16
Drive_bh:8165 income:857.09 outcome:236.99 profit:620.10
Drive_bh:8166 income:1199.10 outcome:271.66 profit:927.43
Drive_bh:8167 income:737.73 outcome:229.66 profit:508.08
Drive_bh:8168 income:541.43 outcome:183.13 profit:358.30
Drive_bh:8169 income:895.96 outcome:288.29 profit:607.67
Drive_bh:8170 income:1390.08 outcome:323.47 profit:1066.61
Drive_bh:8171 income:1141.71 outcome:223.57 profit:918.15
Drive_bh:8172 income:1162.98 outcome:272.59 profit:890.39
Drive_bh:8173 income:317.70 outcome:69.99 profit:247.71
Drive_bh:8174 income:1100.38 outcome:274.66 profit:825.71
Drive_bh:8175 income:793.76 outcome:219.09 profit:574.67
Drive_bh:8176 income:965.27 outcome:201.89 profit:763.38
Drive_bh:8177 income:1055.03 outcome:257.22 profit:797.81
Drive_bh:8178 income:1166.35 outcome:290.17 profit:876.17
Drive_bh:8179 income:1365.23 outcome:269.94 profit:1095.29
Drive_bh:8180 income:1533.65 outcome:318.44 profit:1215.21
Drive_bh:8181 income:1964.58 outcome:443.18 profit:1521.40
Drive_bh:8182 income:956.71 outcome:179.33 profit:777.37
Drive_bh:8183 income:1239.64 outcome:294.14 profit:945.50
Drive_bh:8184 income:587.74 outcome:186.44 profit:401.30
Drive_bh:8185 income:1294.58 outcome:295.70 profit:998.88
Drive_bh:8186 income:1336.36 outcome:327.27 profit:1009.09
Drive_bh:8187 income:1196.28 outcome:209.91 profit:986.37
Drive_bh:8188 income:935.47 outcome:202.11 profit:733.36
Drive_bh:8189 income:1417.04 outcome:319.15 profit:1097.89
Drive_bh:8190 income:746.10 outcome:190.80 profit:555.30
Drive_bh:8191 income:736.26 outcome:181.67 profit:554.59
Drive_bh:8192 income:606.85 outcome:244.82 profit:362.03
Drive_bh:8193 income:634.38 outcome:130.20 profit:504.18
Drive_bh:8194 income:1137.32 outcome:298.52 profit:838.80
Drive_bh:8195 income:983.39 outcome:230.96 profit:752.43
Drive_bh:8196 income:1079.10 outcome:266.86 profit:812.24
Drive_bh:8197 income:848.00 outcome:186.00 profit:661.99
Drive_bh:8198 income:447.59 outcome:141.93 profit:305.66
Drive_bh:8199 income:1237.98 outcome:267.22 profit:970.76
Drive_bh:8200 income:1287.68 outcome:268.40 profit:1019.28
Drive_bh:8201 income:985.97 outcome:252.85 profit:733.12
Drive_bh:8202 income:1375.49 outcome:390.57 profit:984.93
Drive_bh:8203 income:1135.40 outcome:298.29 profit:837.10
Drive_bh:8204 income:306.57 outcome:88.29 profit:218.27
Drive_bh:8205 income:1034.76 outcome:271.17 profit:763.59
Drive_bh:8206 income:1321.40 outcome:348.62 profit:972.78
Drive_bh:8207 income:1707.08 outcome:445.79 profit:1261.29
Drive_bh:8208 income:724.26 outcome:201.58 profit:522.69
Drive_bh:8209 income:954.97 outcome:260.17 profit:694.80
Drive_bh:8210 income:1159.57 outcome:301.21 profit:858.36
Drive_bh:8211 income:702.42 outcome:180.87 profit:521.55
Drive_bh:8212 income:631.48 outcome:165.68 profit:465.80
Drive_bh:8213 income:1123.72 outcome:275.35 profit:848.38
Drive_bh:8214 income:748.80 outcome:207.47 profit:541.33
Drive_bh:8215 income:1234.58 outcome:332.39 profit:902.19
Drive_bh:8216 income:1017.49 outcome:277.88 profit:739.61
Drive_bh:8217 income:1053.10 outcome:292.81 profit:760.29
Drive_bh:8218 income:1081.13 outcome:221.73 profit:859.39
Drive_bh:8219 income:1147.19 outcome:230.57 profit:916.62
Drive_bh:8220 income:1339.35 outcome:309.58 profit:1029.77
Drive_bh:8221 income:1010.13 outcome:250.86 profit:759.27
Drive_bh:8222 income:670.59 outcome:164.06 profit:506.53
Drive_bh:8223 income:1378.88 outcome:336.45 profit:1042.43
Drive_bh:8224 income:748.98 outcome:186.68 profit:562.31
Drive_bh:8225 income:799.97 outcome:160.38 profit:639.59
Drive_bh:8226 income:279.87 outcome:98.14 profit:181.73
Drive_bh:8227 income:233.62 outcome:98.54 profit:135.08
Drive_bh:8228 income:416.54 outcome:154.67 profit:261.86
Drive_bh:8229 income:511.93 outcome:123.62 profit:388.31
Drive_bh:8230 income:1314.78 outcome:332.65 profit:982.14
Drive_bh:8231 income:532.43 outcome:169.32 profit:363.10
Drive_bh:8232 income:1108.04 outcome:261.84 profit:846.20
Drive_bh:8233 income:592.93 outcome:129.26 profit:463.67
Drive_bh:8234 income:880.55 outcome:191.28 profit:689.26
Drive_bh:8235 income:1261.58 outcome:293.68 profit:967.90
Drive_bh:8236 income:739.67 outcome:171.94 profit:567.74
Drive_bh:8237 income:1106.10 outcome:263.23 profit:842.88
Drive_bh:8238 income:721.68 outcome:162.02 profit:559.66
Drive_bh:8239 income:514.33 outcome:144.88 profit:369.45
Drive_bh:8240 income:997.01 outcome:305.37 profit:691.64
Drive_bh:8241 income:737.00 outcome:171.54 profit:565.46
Drive_bh:8242 income:848.44 outcome:173.89 profit:674.55
Drive_bh:8243 income:125.73 outcome:46.96 profit:78.76
Drive_bh:8244 income:1321.24 outcome:312.99 profit:1008.25
Drive_bh:8245 income:1166.71 outcome:275.50 profit:891.21
Drive_bh:8246 income:982.05 outcome:235.23 profit:746.81
Drive_bh:8247 income:868.14 outcome:219.05 profit:649.10
Drive_bh:8248 income:928.48 outcome:200.86 profit:727.62
Drive_bh:8249 income:1268.11 outcome:305.82 profit:962.29
Drive_bh:8250 income:1026.15 outcome:285.18 profit:740.97
Drive_bh:8251 income:1147.94 outcome:204.33 profit:943.61
Drive_bh:8252 income:1021.69 outcome:205.68 profit:816.01
Drive_bh:8253 income:654.39 outcome:137.48 profit:516.91
