(7379,924.06,816.89,680.29,656.53)
(7380,573.51,861.75,637.44,956.56)
(7381,724.07,625.34,743.30,794.76)
(7382,641.04,768.76,795.79,597.75)
(7383,794.50,949.42,988.39,688.55)
(7384,639.57,812.64,894.09,860.74)
(7385,368.56,990.88,732.52,875.23)
(7386,794.79,978.79,707.15,816.02)
(7387,710.27,827.13,741.16,777.39)
(7388,848.55,819.75,778.48,934.76)
(7389,0.00,705.16,686.01,836.27)
(7390,947.47,672.69,1050.12,830.52)
(7391,171.27,14.28,907.22,872.39)
(7392,876.31,800.75,899.50,874.96)
(7393,737.86,824.03,887.22,802.49)
(7394,513.11,725.64,918.66,845.75)
(7395,699.02,834.21,890.57,914.27)
(7396,705.72,854.78,923.35,1035.93)
(7397,920.26,817.58,775.54,899.87)
(7398,846.84,993.52,813.84,833.84)
(7399,1017.37,848.48,952.97,728.69)
(7400,741.21,588.37,849.03,909.70)
(7401,1017.41,993.51,903.56,927.75)
(7402,745.47,808.20,896.58,776.45)
(7403,893.28,956.04,741.36,1002.40)
(7404,0.00,98.25,841.58,2174.71)
(7405,0.00,836.66,723.55,806.39)
(7406,595.13,887.24,825.24,759.35)
(7407,873.46,786.25,830.46,619.34)
(7408,969.14,643.54,778.06,851.65)
(7409,873.74,687.68,897.96,809.30)
(7410,513.18,846.50,691.41,688.84)
(7411,1017.84,885.94,917.21,1008.84)
(7412,1065.93,912.87,874.51,756.47)
(7413,722.77,932.80,805.17,883.08)
(7414,832.98,1028.13,718.08,796.65)
(7415,639.36,874.41,797.08,807.66)
(7416,919.65,789.95,957.99,853.78)
(7417,762.66,737.07,807.04,815.48)
(7418,720.60,820.54,905.30,833.76)
(7419,648.09,868.16,873.22,1023.03)
(7420,904.60,943.51,850.37,771.06)
(7421,181.24,574.07,890.58,724.62)
(7422,513.16,765.89,1042.52,849.21)
(7423,639.15,892.82,717.60,875.48)
(7424,760.74,935.65,832.16,799.42)
(7425,86.42,621.36,682.49,859.49)
(7426,50.21,811.11,548.24,791.68)
(7427,698.08,787.77,979.67,949.03)
(7428,717.59,863.71,695.06,831.69)
(7429,857.91,881.30,900.56,1002.38)
(7430,990.58,866.88,782.25,953.72)
(7431,964.66,932.99,80.57,863.83)
(7432,649.40,1377.28,-36.25,942.29)
(7433,660.83,839.53,922.20,825.30)
(7434,737.72,564.07,813.57,852.28)
(7435,608.98,932.50,1266.11,718.81)
(7436,875.91,887.71,697.30,933.78)
(7437,736.76,839.35,1211.26,792.70)
(7438,666.35,743.95,847.77,640.66)
(7439,755.80,878.83,845.54,817.84)
(7440,714.46,800.84,812.50,989.39)
(7441,617.46,710.60,888.34,841.39)
(7442,749.68,629.00,903.16,770.75)
(7443,512.97,563.92,905.79,812.67)
(7444,922.62,991.64,906.54,872.94)
(7445,425.56,791.53,911.39,935.92)
(7446,882.50,801.70,655.98,704.75)
(7447,718.85,776.56,706.55,882.43)
(7448,771.04,820.64,822.49,870.10)
(7449,629.87,816.20,844.24,741.07)
(7450,781.72,838.93,750.67,805.02)
(7451,961.52,762.14,843.12,822.08)
(7452,622.65,852.47,860.82,1002.36)
(7453,638.73,804.87,889.69,976.34)
(7454,717.59,748.04,710.91,973.39)
(7455,-46.07,843.58,957.82,858.81)
(7456,621.76,976.59,816.82,775.08)
(7457,808.62,978.76,881.03,835.87)
(7458,777.37,753.55,890.27,837.00)
(7459,691.73,1041.15,695.40,804.96)
(7460,755.35,590.81,602.76,794.41)
(7461,639.55,948.61,771.36,788.90)
(7462,775.81,857.79,792.45,864.20)
(7463,874.84,760.45,907.93,856.27)
(7464,725.59,898.45,882.41,1038.57)
(7465,687.09,727.96,656.77,851.96)
(7466,783.22,828.19,792.47,997.72)
(7467,710.18,797.04,706.55,889.96)
(7468,833.97,890.70,781.77,876.97)
(7469,847.01,829.64,820.37,868.52)
(7470,892.47,875.53,689.63,701.36)
(7471,1002.87,678.44,925.60,771.29)
(7472,892.48,643.78,998.94,711.14)
(7473,691.86,726.30,1141.20,1007.85)
(7474,774.37,981.48,1063.06,704.73)
(7475,970.13,731.07,899.50,706.15)
(7476,861.73,885.23,899.52,897.86)
(7477,721.88,972.91,827.08,1060.24)
(7478,846.15,891.98,861.96,827.42)
(7479,687.54,939.65,836.88,934.95)
(7480,759.50,1081.80,913.08,713.77)
(7481,891.58,721.39,723.23,854.57)
(7482,1065.81,854.40,955.98,996.73)
(7483,570.52,893.02,952.94,816.93)
(7484,355.35,53.88,745.68,822.27)
(7485,923.11,791.19,758.40,817.93)
(7486,911.64,889.50,910.17,744.76)
(7487,990.65,733.26,828.10,995.03)
(7488,783.50,661.27,984.66,934.79)
(7489,576.63,1116.75,842.87,828.58)
(7490,1044.44,647.12,782.84,731.29)
(7491,639.72,877.05,809.10,648.35)
(7492,730.91,813.74,751.23,853.96)
(7493,567.40,819.88,850.78,784.47)
(7494,751.28,722.35,685.18,760.41)
(7495,832.50,844.98,778.68,908.18)
(7496,723.16,746.63,737.51,868.60)
(7497,566.54,903.19,803.40,795.76)
(7498,757.17,867.24,913.86,886.98)
(7499,695.40,834.52,1120.54,640.60)
(7500,896.74,932.32,868.15,837.20)
(7501,526.71,828.66,813.73,804.46)
(7502,794.70,829.05,730.74,850.77)
(7503,605.19,733.65,886.12,772.54)
(7504,604.77,796.21,852.42,942.77)
(7505,929.49,703.16,900.26,733.69)
(7506,868.08,849.41,991.76,886.04)
(7507,655.51,690.92,816.01,784.60)
(7508,499.81,554.51,802.42,955.72)
(7509,680.81,704.93,686.67,734.43)
(7510,920.32,821.99,822.73,938.81)
(7511,512.83,761.29,829.26,766.34)
(7512,453.66,717.81,920.81,859.89)
(7513,708.06,858.56,812.56,853.02)
(7514,663.94,1117.57,786.53,952.47)
(7515,849.93,1000.87,1033.28,807.78)
(7516,224.94,699.59,707.65,856.84)
(7517,644.74,883.35,941.90,763.45)
(7518,752.29,957.56,960.54,841.26)
(7519,901.60,893.33,1038.44,854.66)
(7520,575.76,656.16,858.54,780.77)
(7521,705.44,658.72,829.80,712.46)
(7522,888.64,825.95,713.30,778.57)
(7523,821.72,625.55,543.20,926.27)
(7524,708.44,776.02,812.06,830.08)
(7525,826.10,815.03,890.59,750.27)
(7526,487.10,942.75,1094.01,865.60)
(7527,73.48,743.58,940.78,728.62)
(7528,587.16,901.97,732.40,804.76)
(7529,772.22,881.07,1174.80,912.07)
(7530,723.10,793.73,850.66,690.79)
(7531,847.12,615.71,863.67,983.20)
(7532,761.49,816.47,921.14,790.93)
(7533,820.19,984.50,837.92,722.79)
(7534,597.96,711.83,921.78,873.60)
(7535,898.37,836.45,655.90,958.78)
(7536,852.32,752.13,730.92,759.73)
(7537,861.96,813.68,877.28,1002.37)
(7538,512.53,945.33,836.58,715.49)
(7539,848.31,743.49,1059.47,786.03)
(7540,852.32,761.33,852.08,888.94)
(7541,892.03,800.45,65.57,771.63)
(7542,798.05,841.41,663.42,433.86)
(7543,753.13,750.45,1007.40,855.68)
(7544,857.48,1020.49,713.37,859.74)
(7545,951.36,952.44,811.25,760.67)
(7546,368.52,834.51,712.69,875.36)
(7547,762.03,762.48,985.09,799.58)
(7548,638.71,767.91,792.05,886.35)
(7549,934.12,863.89,957.82,818.52)
(7550,875.99,755.29,1019.87,880.31)
(7551,559.28,762.42,936.86,945.95)
(7552,744.51,754.90,711.36,838.77)
(7553,586.90,935.78,1135.44,1225.56)
(7554,934.10,971.29,952.40,769.71)
(7555,904.65,888.29,1071.12,749.41)
(7556,812.44,620.69,803.25,899.58)
(7557,743.73,552.22,677.86,881.34)
(7558,803.12,949.42,1160.51,578.25)
(7559,814.41,715.41,690.69,988.48)
(7560,674.56,763.60,962.65,743.36)
(7561,553.32,667.77,882.35,701.38)
(7562,800.73,1120.39,931.21,943.46)
(7563,628.18,984.66,795.91,740.38)
(7564,955.41,492.61,950.25,941.36)
(7565,735.11,808.69,784.23,943.00)
(7566,590.50,713.61,751.76,937.17)
(7567,867.88,931.59,937.15,976.81)
(7568,882.53,994.00,558.12,771.02)
(7569,866.67,745.99,1036.06,836.37)
(7570,661.00,717.68,837.20,932.27)
(7571,513.10,798.37,804.17,539.77)
(7572,874.45,861.50,770.96,1076.62)
(7573,723.94,837.25,643.39,952.91)
(7574,597.77,1005.83,940.16,948.32)
(7575,1018.21,904.07,833.59,765.44)
(7576,1017.58,866.07,839.72,715.55)
(7577,590.59,883.34,1083.52,967.80)
(7578,511.99,664.13,862.36,881.10)
(7579,513.34,785.98,920.68,1055.22)
(7580,845.91,695.67,822.54,704.87)
(7581,759.42,786.29,938.74,796.73)
(7582,512.94,887.73,855.40,854.45)
(7583,829.43,855.28,784.75,746.96)
(7584,918.52,765.90,768.30,808.06)
(7585,661.16,873.96,685.07,798.80)
(7586,770.60,714.07,762.40,616.74)
(7587,738.67,729.22,955.65,837.69)
(7588,893.24,676.40,789.68,714.01)
(7589,1018.09,951.89,805.16,1076.29)
(7590,739.99,625.44,2387.43,2538.25)
(7591,0.00,0.00,68.07,918.45)
(7592,795.11,985.01,991.78,958.52)
(7593,611.54,748.62,670.91,860.49)
(7594,818.92,1029.20,929.06,970.78)
(7595,896.73,918.48,813.06,785.33)
(7596,708.58,671.13,722.91,1026.76)
(7597,787.25,1130.61,814.00,1173.35)
(7598,528.03,941.79,819.13,1033.35)
(7599,810.48,816.72,788.38,710.34)
(7600,376.20,676.63,1016.30,741.08)
(7601,822.24,748.95,1063.03,741.57)
(7602,755.85,784.34,823.95,840.52)
(7603,920.86,818.75,725.51,821.63)
(7604,513.06,841.61,927.15,956.88)
(7605,665.66,792.02,914.81,839.67)
(7606,1065.76,1000.65,1086.18,856.01)
(7607,823.13,703.79,662.83,798.34)
(7608,1014.18,845.50,842.27,831.60)
(7609,660.90,1074.43,550.30,905.43)
(7610,846.01,1178.03,729.15,929.52)
(7611,661.28,845.71,673.65,740.21)
(7612,922.68,763.76,761.33,1065.69)
(7613,513.11,792.74,1058.81,882.53)
(7614,737.96,655.37,951.42,882.56)
(7615,766.74,1049.16,755.64,693.09)
(7616,896.89,658.67,823.23,-39.30)
(7617,723.52,816.24,842.78,844.68)
(7618,820.83,814.27,853.29,1034.01)
(7619,513.39,680.49,882.99,787.46)
(7620,798.48,846.13,943.68,530.08)
(7621,590.74,724.22,824.00,829.66)
(7622,841.54,722.50,753.78,874.36)
(7623,659.04,793.55,786.76,821.72)
(7624,884.30,972.95,666.19,894.95)
(7625,697.86,731.19,786.78,367.80)
(7626,906.94,1125.12,801.57,801.91)
(7627,960.01,1098.46,899.31,939.75)
(7628,0.00,0.00,0.00,392.61)
(7629,290.18,960.32,778.81,813.11)
(7630,901.11,639.09,945.28,850.65)
(7631,944.59,1014.42,812.18,845.09)
(7632,963.48,821.11,827.08,938.46)
(7633,866.68,759.35,816.50,733.51)
(7634,852.31,882.88,909.74,818.95)
(7635,628.78,667.36,1115.72,947.51)
(7636,951.14,1070.63,1067.36,802.79)
(7637,1017.37,956.07,991.19,804.55)
(7638,801.16,862.21,850.22,919.11)
(7639,1017.81,912.00,702.74,843.56)
(7640,837.27,935.65,745.66,786.12)
(7641,863.13,1345.15,755.11,888.08)
(7642,770.22,831.74,973.33,754.57)
(7643,892.46,930.60,722.57,869.43)
(7644,841.53,1056.73,655.48,721.60)
(7645,932.67,695.21,991.90,986.53)
(7646,688.45,790.69,826.48,862.82)
(7647,903.36,726.29,868.95,936.33)
(7648,812.47,1233.89,913.23,845.07)
(7649,728.22,763.60,845.46,810.28)
(7650,858.43,902.01,879.28,780.58)
(7651,1016.26,965.79,850.44,667.27)
(7652,541.23,958.99,789.71,929.60)
(7653,716.41,651.01,1061.83,688.63)
(7654,815.48,704.80,1050.84,842.39)
(7655,526.89,826.00,705.93,904.47)
(7656,920.25,836.60,927.15,802.03)
(7657,1005.48,935.45,825.72,846.15)
(7658,1028.09,720.00,917.64,846.28)
(7659,809.76,863.93,937.44,747.50)
(7660,719.98,1043.09,779.89,788.26)
(7661,818.12,855.47,853.11,727.84)
(7662,778.71,928.73,734.07,934.43)
(7663,1065.51,859.40,733.72,840.24)
(7664,818.50,713.36,826.45,926.88)
(7665,635.14,717.94,763.26,539.54)
(7666,722.80,678.93,887.87,920.72)
(7667,712.69,1125.13,941.91,703.45)
(7668,984.77,881.75,672.81,889.87)
(7669,926.60,899.80,862.65,829.34)
(7670,901.97,707.46,650.29,777.39)
(7671,549.96,973.38,853.19,948.82)
(7672,435.58,625.44,798.62,809.71)
(7673,892.36,592.39,820.24,1019.21)
(7674,772.18,821.09,707.14,717.76)
(7675,710.27,801.32,847.65,789.91)
(7676,784.85,780.45,877.39,707.49)
(7677,660.39,1125.13,686.38,908.58)
(7678,706.34,940.01,765.49,696.53)
(7679,513.01,625.20,781.19,853.94)
(7680,778.85,722.90,899.04,825.41)
(7681,891.85,873.48,1102.63,808.07)
(7682,810.80,936.05,769.92,722.62)
(7683,701.67,1046.71,935.02,897.99)
(7684,973.79,857.46,785.74,786.90)
(7685,709.05,786.00,918.82,1057.32)
(7686,755.82,977.70,685.69,772.66)
(7687,867.04,722.09,816.50,706.58)
(7688,934.52,1012.56,740.95,833.25)
(7689,661.56,866.71,646.94,1120.97)
(7690,0.00,609.97,895.32,854.68)
(7691,991.97,871.56,864.08,787.92)
(7692,787.20,930.59,1039.83,980.21)
(7693,565.07,984.02,864.57,644.00)
(7694,569.45,1233.82,779.74,658.72)
(7695,941.29,804.18,802.89,712.52)
(7696,639.32,905.14,967.61,741.07)
(7697,743.06,935.61,878.19,662.00)
(7698,740.92,815.12,863.77,784.47)
(7699,724.23,820.66,880.24,1034.78)
(7700,587.72,756.19,711.92,834.23)
(7701,890.03,1072.77,961.51,816.09)
(7702,745.35,1233.87,957.83,746.98)
(7703,796.25,1126.87,721.50,956.07)
(7704,958.61,950.02,1040.24,845.19)
(7705,1031.15,745.56,898.58,862.95)
(7706,869.25,1205.69,1063.28,837.46)
(7707,972.04,1125.13,682.77,884.90)
(7708,775.64,799.80,864.33,978.27)
(7709,883.67,935.65,835.07,609.77)
(7710,744.42,830.99,558.02,917.25)
(7711,722.14,1125.14,738.46,827.51)
(7712,512.92,692.70,874.34,591.69)
(7713,693.17,860.54,973.99,754.52)
(7714,988.62,888.33,827.13,858.26)
(7715,762.56,716.51,701.11,771.83)
(7716,773.11,594.09,607.48,801.66)
(7717,855.82,804.35,859.94,582.78)
(7718,526.67,953.71,805.16,752.54)
(7719,764.00,969.03,766.94,809.51)
(7720,885.64,1011.93,1085.62,697.06)
(7721,0.00,0.00,635.86,709.89)
(7722,885.69,972.39,923.02,776.62)
(7723,933.99,737.93,779.37,539.44)
(7724,825.37,53.95,565.08,880.22)
(7725,1040.08,907.41,770.71,957.16)
(7726,435.35,832.81,674.41,886.04)
(7727,938.43,800.72,844.21,810.87)
(7728,927.13,812.34,833.56,827.71)
(7729,795.37,797.15,655.64,779.96)
(7730,0.00,714.84,794.52,750.26)
(7731,835.06,971.90,749.53,888.12)
(7732,455.15,686.89,804.06,729.33)
(7733,798.85,850.33,1067.20,845.30)
(7734,798.47,786.22,657.82,877.34)
(7735,707.25,754.54,997.57,879.12)
(7736,992.66,617.81,824.63,880.15)
(7737,724.07,795.49,928.21,851.02)
(7738,919.59,932.75,610.07,908.82)
(7739,833.95,784.61,896.49,852.82)
(7740,342.85,844.05,824.32,767.94)
(7741,769.36,1125.14,911.31,823.73)
(7742,888.62,1013.45,948.74,742.34)
(7743,759.64,788.61,761.01,815.03)
(7744,755.94,779.21,714.48,858.33)
(7745,932.57,260.87,-34.43,782.84)
(7746,86.53,944.98,880.47,332.91)
(7747,1004.87,855.12,971.70,820.60)
(7748,786.53,1052.93,758.07,866.94)
(7749,755.88,874.43,1099.07,816.23)
(7750,782.86,814.33,1012.63,803.12)
(7751,769.97,1000.18,761.02,777.45)
(7752,910.87,748.81,831.55,847.56)
(7753,813.46,820.69,833.56,741.10)
(7754,876.20,1099.83,760.49,935.12)
(7755,622.35,101.85,690.84,1017.00)
(7756,628.69,863.95,869.71,613.39)
(7757,800.53,759.71,602.35,826.59)
(7758,715.38,662.94,804.48,889.26)
(7759,832.68,1074.67,858.63,1071.13)
(7760,848.33,710.96,856.49,1006.80)
(7761,918.46,596.95,946.22,927.54)
(7762,798.38,983.12,734.00,724.85)
(7763,745.41,586.54,735.19,857.97)
(7764,753.93,935.35,725.85,763.60)
(7765,916.15,985.51,965.41,838.60)
(7766,798.50,831.84,768.62,652.77)
(7767,626.16,750.61,1055.21,710.92)
(7768,900.99,932.91,782.94,864.80)
(7769,940.08,722.63,829.69,823.71)
(7770,1018.09,997.13,638.91,996.46)
(7771,742.61,861.60,1145.29,839.53)
(7772,621.67,668.91,862.91,948.01)
(7773,1082.38,1058.58,873.49,903.88)
(7774,706.68,992.15,734.11,885.17)
(7775,744.16,710.99,743.10,885.15)
(7776,817.37,777.08,886.46,821.68)
(7777,936.25,874.24,883.32,905.62)
(7778,844.99,480.93,828.20,798.92)
(7779,766.46,833.01,935.43,803.68)
(7780,923.03,691.91,855.45,972.11)
(7781,829.15,806.84,918.98,768.67)
(7782,590.55,782.33,824.51,810.51)
(7783,710.77,103.26,814.38,824.64)
(7784,789.06,875.19,857.64,756.30)
(7785,889.14,619.56,743.20,1006.31)
(7786,397.64,939.55,1128.92,929.43)
(7787,848.55,751.29,826.67,815.19)
(7788,407.37,856.88,734.12,835.35)
(7789,801.70,873.50,887.24,1002.42)
(7790,635.09,789.66,840.12,676.94)
(7791,704.70,790.73,734.00,890.47)
(7792,855.83,770.83,899.92,686.15)
(7793,389.68,803.12,863.10,912.15)
(7794,590.74,793.99,779.36,873.16)
(7795,846.19,797.06,1056.47,920.29)
(7796,513.12,817.63,880.25,675.03)
(7797,1065.65,588.88,875.98,778.31)
(7798,922.42,767.85,940.29,943.37)
(7799,749.56,760.24,911.82,972.93)
(7800,679.98,814.74,857.80,822.37)
(7801,718.79,935.64,947.72,991.18)
(7802,753.65,767.26,864.06,887.33)
(7803,922.97,874.63,754.48,910.52)
(7804,974.45,784.08,681.45,942.32)
(7805,545.30,683.78,831.02,797.94)
(7806,724.91,662.49,734.30,961.87)
(7807,789.75,646.42,916.85,880.20)
(7808,814.46,880.69,733.99,848.02)
(7809,892.37,868.03,830.77,697.84)
(7810,784.55,940.31,833.54,877.12)
(7811,553.46,944.90,892.13,901.24)
(7812,787.97,789.36,679.88,734.65)
(7813,888.80,728.83,798.19,824.04)
(7814,767.14,837.74,1008.42,764.90)
(7815,517.65,738.14,991.00,968.52)
(7816,875.71,920.59,1024.51,894.56)
(7817,745.62,705.83,726.21,696.11)
(7818,616.83,836.60,756.31,879.34)
(7819,594.72,802.61,791.07,930.18)
(7820,1018.01,776.15,772.18,780.71)
(7821,565.10,775.85,808.62,881.90)
(7822,699.81,856.92,838.95,865.05)
(7823,605.34,685.07,820.66,770.72)
(7824,814.79,1123.07,831.93,808.48)
(7825,517.55,748.78,786.74,862.18)
(7826,696.41,847.26,774.73,709.10)
(7827,571.14,768.18,839.18,835.11)
(7828,1002.59,854.13,803.11,824.20)
(7829,912.87,788.33,766.65,807.96)
(7830,755.63,615.47,834.97,1120.27)
(7831,874.09,714.34,952.49,835.98)
(7832,764.72,993.54,925.42,868.84)
(7833,876.36,735.36,697.22,838.00)
(7834,0.00,0.00,632.26,683.61)
(7835,702.28,829.26,817.70,949.71)
(7836,284.55,0.00,577.45,3310.12)
(7837,0.00,964.08,734.84,968.08)
(7838,746.03,631.00,896.63,739.41)
(7839,526.84,819.01,733.99,657.03)
(7840,800.03,734.95,785.33,976.52)
(7841,1016.22,926.03,724.75,910.49)
(7842,581.72,781.75,793.12,916.14)
(7843,617.21,855.18,719.58,737.85)
(7844,82.73,726.98,891.09,718.19)
(7845,695.27,861.62,720.30,865.56)
(7846,0.00,0.00,772.94,874.29)
(7847,706.10,948.94,1089.77,816.72)
(7848,499.08,592.40,943.84,767.33)
(7849,0.00,563.35,717.40,940.07)
(7850,319.30,802.95,958.90,853.40)
(7851,958.44,781.93,850.16,773.90)
(7852,918.51,868.05,765.29,760.27)
(7853,667.20,762.73,832.23,900.67)
(7854,754.51,813.34,829.56,879.89)
(7855,936.26,630.46,803.81,1039.42)
(7856,730.76,799.53,757.02,810.55)
(7857,1010.80,823.81,878.12,859.77)
(7858,732.82,797.14,727.94,729.65)
(7859,706.43,831.37,764.58,822.75)
(7860,742.82,707.79,992.63,827.71)
(7861,722.99,846.15,708.39,839.85)
(7862,958.74,846.98,602.35,849.32)
(7863,942.60,853.20,892.98,709.11)
(7864,948.10,740.29,685.11,826.15)
(7865,789.23,553.25,876.42,891.97)
(7866,702.28,666.71,910.19,834.76)
(7867,783.61,661.24,855.98,769.26)
(7868,814.67,920.02,799.16,911.28)
(7869,940.81,802.24,807.09,793.43)
(7870,513.26,721.55,685.15,870.43)
(7871,611.58,747.51,968.57,970.05)
(7872,525.63,761.86,804.78,887.10)
(7873,748.42,820.03,734.29,719.05)
(7874,936.10,790.03,755.15,884.07)
(7875,1017.95,912.15,933.56,821.73)
(7876,706.51,839.87,885.50,979.10)
(7877,883.07,652.22,1192.74,735.75)
(7878,715.63,720.00,817.19,834.59)
(7879,778.98,914.31,4.39,781.71)
(7880,749.81,1053.10,772.74,617.62)
(7881,759.65,901.31,643.06,791.97)
(7882,729.16,882.29,860.09,907.09)
(7883,860.97,797.81,1008.21,837.42)
(7884,758.98,1020.45,865.03,905.06)
(7885,821.67,681.07,821.15,831.14)
(7886,1050.53,643.97,732.47,834.40)
(7887,937.86,829.27,797.50,895.90)
(7888,691.04,1195.46,954.44,729.38)
(7889,745.96,925.84,298.12,867.69)
(7890,506.93,666.97,841.98,1017.84)
(7891,836.70,1069.46,896.15,923.08)
(7892,702.30,849.84,950.27,769.77)
(7893,0.00,0.00,-80.49,973.55)
(7894,676.06,964.89,861.70,688.14)
(7895,724.47,690.33,929.81,837.43)
(7896,929.44,681.54,815.52,706.70)
(7897,639.38,750.95,913.84,806.86)
(7898,601.25,829.94,927.74,891.57)
(7899,891.63,878.77,814.39,719.13)
(7900,617.10,704.12,976.18,873.86)
(7901,590.63,841.25,855.96,783.77)
(7902,787.65,861.11,881.84,865.64)
(7903,783.62,848.32,826.43,907.74)
(7904,815.31,830.00,1165.86,716.22)
(7905,645.45,898.29,832.23,983.64)
(7906,801.58,1392.97,820.21,810.93)
(7907,485.19,704.32,901.54,864.14)
(7908,707.17,845.97,714.05,834.76)
(7909,796.69,585.54,830.09,925.86)
(7910,25.72,752.70,858.36,850.19)
(7911,861.90,1134.50,813.16,857.57)
(7912,584.74,760.35,735.82,613.38)
(7913,641.69,502.31,604.76,905.19)
(7914,762.15,913.23,851.93,838.05)
(7915,922.94,718.00,961.10,928.23)
(7916,710.84,879.08,825.19,744.22)
(7917,665.98,880.65,675.25,751.45)
(7918,759.15,880.05,757.78,1024.48)
(7919,626.01,737.59,813.20,838.82)
(7920,628.28,781.90,732.46,836.86)
(7921,922.37,786.11,843.02,1017.41)
(7922,599.08,888.32,792.28,920.04)
(7923,873.79,853.61,920.70,837.37)
(7924,918.67,1148.21,9.42,36.13)
(7925,705.94,932.11,947.79,599.94)
(7926,545.90,817.98,811.76,790.26)
(7927,961.69,1015.06,782.22,777.45)
(7928,1070.59,1085.20,831.68,634.58)
(7929,831.42,855.58,1004.00,805.42)
(7930,743.71,828.05,849.26,754.07)
(7931,798.73,468.66,791.84,673.00)
(7932,628.71,817.84,747.82,861.68)
(7933,1035.82,1072.92,853.59,948.78)
(7934,743.84,784.28,526.91,807.49)
(7935,828.94,632.24,914.38,847.01)
(7936,692.44,744.87,1048.28,908.67)
(7937,617.20,819.59,839.89,994.77)
(7938,332.83,787.35,855.61,767.51)
(7939,559.16,954.13,789.86,968.63)
(7940,892.01,901.15,1165.00,777.46)
(7941,871.43,607.88,809.13,875.49)
(7942,610.40,963.94,896.28,768.85)
(7943,918.66,778.23,965.77,886.20)
(7944,639.41,1013.48,871.69,760.76)
(7945,687.01,881.71,777.26,762.94)
(7946,912.87,890.80,723.10,822.59)
(7947,743.17,679.63,920.90,847.53)
(7948,685.74,726.29,835.48,827.26)
(7949,731.28,750.95,883.28,919.84)
(7950,743.89,1381.65,848.87,772.17)
(7951,525.06,912.33,711.03,816.99)
(7952,816.15,854.14,739.81,877.27)
(7953,963.44,718.09,680.25,911.14)
(7954,794.93,844.57,782.72,755.21)
(7955,769.60,836.57,903.02,814.83)
(7956,789.82,760.49,828.93,833.74)
(7957,875.76,988.82,863.75,770.09)
(7958,697.44,730.54,825.04,856.81)
(7959,947.73,754.36,827.11,830.69)
(7960,753.06,226.26,599.64,829.82)
(7961,495.95,830.84,781.23,826.53)
(7962,813.61,517.29,823.99,890.55)
(7963,791.47,841.28,824.31,1034.01)
(7964,891.92,883.37,837.88,838.24)
(7965,614.93,899.25,946.98,795.16)
(7966,782.51,819.10,719.11,903.35)
(7967,587.24,546.63,1033.91,733.00)
(7968,936.65,747.56,885.60,771.75)
(7969,575.02,927.34,734.84,823.95)
(7970,719.61,1122.99,846.68,1016.26)
(7971,861.91,1020.35,874.03,970.30)
(7972,743.71,1236.39,653.51,759.83)
(7973,800.02,830.07,852.02,819.63)
(7974,710.87,989.66,648.53,757.07)
(7975,848.29,828.34,864.02,983.63)
(7976,710.21,770.70,742.65,812.07)
(7977,1054.79,777.39,755.07,1005.24)
